input,start_time,end_time,species_name,confidence
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:09:32.00","00:09:35.00","Palmeria dolei_Akohekohe",0.179584
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:09:46.00","00:09:49.00","Ficedula albicollis_Collared Flycatcher",0.381264
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:09:47.00","00:09:50.00","Pseudonestor xanthophrys_Maui Parrotbill",0.275104
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:09:48.00","00:09:51.00","Pseudonestor xanthophrys_Maui Parrotbill",0.231619
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:09:48.00","00:09:51.00","Palmeria dolei_Akohekohe",0.145687
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:09:49.00","00:09:52.00","Pseudonestor xanthophrys_Maui Parrotbill",0.366277
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:09:53.00","00:09:56.00","Myadestes occidentalis_Brown-backed Solitaire",0.171805
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:09:54.00","00:09:57.00","Myadestes occidentalis_Brown-backed Solitaire",0.201685
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:10:06.00","00:10:09.00","Myadestes occidentalis_Brown-backed Solitaire",0.136704
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:10:13.00","00:10:16.00","Palmeria dolei_Akohekohe",0.228979
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:10:13.00","00:10:16.00","Pseudonestor xanthophrys_Maui Parrotbill",0.112642
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:10:14.00","00:10:17.00","Palmeria dolei_Akohekohe",0.405864
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:10:14.00","00:10:17.00","Pseudonestor xanthophrys_Maui Parrotbill",0.139783
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:10:18.00","00:10:21.00","Hylophilus flavipes_Scrub Greenlet",0.112030
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:10:21.00","00:10:24.00","Pseudonestor xanthophrys_Maui Parrotbill",0.102236
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:10:57.00","00:11:00.00","Brachyramphus marmoratus_Marbled Murrelet",0.296145
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:02.00","00:11:05.00","Ficedula albicollis_Collared Flycatcher",0.135812
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:03.00","00:11:06.00","Ficedula albicollis_Collared Flycatcher",0.209324
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:23.00","00:11:26.00","Myadestes occidentalis_Brown-backed Solitaire",0.110321
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:27.00","00:11:30.00","Picus viridis_Eurasian Green Woodpecker",0.170116
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:27.00","00:11:30.00","Turdus cardis_Japanese Thrush",0.160758
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:27.00","00:11:30.00","Hieraaetus pennatus_Booted Eagle",0.126058
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:28.00","00:11:31.00","Turdus cardis_Japanese Thrush",0.413002
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:28.00","00:11:31.00","Hippolais icterina_Icterine Warbler",0.130246
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:28.00","00:11:31.00","Turdus simillimus_Indian Blackbird",0.110282
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:29.00","00:11:32.00","Turdus cardis_Japanese Thrush",0.454273
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:37.00","00:11:40.00","Muscicapa dauurica_Asian Brown Flycatcher",0.150445
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:41.00","00:11:44.00","Buteo lineatus_Red-shouldered Hawk",0.353558
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:41.00","00:11:44.00","Setophaga castanea_Bay-breasted Warbler",0.130629
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:42.00","00:11:45.00","Buteo lineatus_Red-shouldered Hawk",0.498909
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:48.00","00:11:51.00","Ficedula albicollis_Collared Flycatcher",0.158064
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:11:57.00","00:12:00.00","Mniotilta varia_Black-and-white Warbler",0.157624
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:03.00","00:12:06.00","Pseudonestor xanthophrys_Maui Parrotbill",0.277785
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:03.00","00:12:06.00","Palmeria dolei_Akohekohe",0.189399
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:10.00","00:12:13.00","Turdus iliacus_Redwing",0.100252
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:12.00","00:12:15.00","Muscicapa dauurica_Asian Brown Flycatcher",0.173111
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:12.00","00:12:15.00","Palmeria dolei_Akohekohe",0.160734
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:18.00","00:12:21.00","Certhia brachydactyla_Short-toed Treecreeper",0.109759
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:28.00","00:12:31.00","Myadestes occidentalis_Brown-backed Solitaire",0.222612
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:41.00","00:12:44.00","Myadestes occidentalis_Brown-backed Solitaire",0.115388
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:46.00","00:12:49.00","Brachyramphus marmoratus_Marbled Murrelet",0.167968
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:47.00","00:12:50.00","Brachyramphus marmoratus_Marbled Murrelet",0.601183
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:12:50.00","00:12:53.00","Ficedula albicollis_Collared Flycatcher",0.121678
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:04.00","00:13:07.00","Myadestes occidentalis_Brown-backed Solitaire",0.105431
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:09.00","00:13:12.00","Bambusicola thoracicus_Chinese Bamboo-Partridge",0.124785
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:11.00","00:13:14.00","Dryocopus martius_Black Woodpecker",0.585242
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:13.00","00:13:16.00","Pandion haliaetus_Osprey",0.176963
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:22.00","00:13:25.00","Myadestes occidentalis_Brown-backed Solitaire",0.153398
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:24.00","00:13:27.00","Turdus iliacus_Redwing",0.185742
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:25.00","00:13:28.00","Turdus philomelos_Song Thrush",0.162751
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:26.00","00:13:29.00","Turdus philomelos_Song Thrush",0.549160
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:27.00","00:13:30.00","Turdus philomelos_Song Thrush",0.172130
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:27.00","00:13:30.00","Burhinus oedicnemus_Eurasian Thick-knee",0.106214
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:28.00","00:13:31.00","Burhinus oedicnemus_Eurasian Thick-knee",0.106236
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:29.00","00:13:32.00","Turdus philomelos_Song Thrush",0.144818
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:30.00","00:13:33.00","Turdus cardis_Japanese Thrush",0.120775
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:40.00","00:13:43.00","Hieraaetus pennatus_Booted Eagle",0.379998
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:40.00","00:13:43.00","Turdus cardis_Japanese Thrush",0.303929
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:40.00","00:13:43.00","Cyanoptila cyanomelana_Blue-and-white Flycatcher",0.166332
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:41.00","00:13:44.00","Hieraaetus pennatus_Booted Eagle",0.343767
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:41.00","00:13:44.00","Turdus cardis_Japanese Thrush",0.177729
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:42.00","00:13:45.00","Hieraaetus pennatus_Booted Eagle",0.428105
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:51.00","00:13:54.00","Scolopax rusticola_Eurasian Woodcock",0.104685
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:52.00","00:13:55.00","Botaurus stellaris_Great Bittern",0.141673
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:56.00","00:13:59.00","Brachyramphus marmoratus_Marbled Murrelet",0.199333
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:13:57.00","00:14:00.00","Sclerurus albigularis_Gray-throated Leaftosser",0.101203
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:01.00","00:14:04.00","Turdus cardis_Japanese Thrush",0.183389
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:03.00","00:14:06.00","Vermivora cyanoptera_Blue-winged Warbler",0.122052
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:11.00","00:14:14.00","Muscicapa dauurica_Asian Brown Flycatcher",0.129988
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:12.00","00:14:15.00","Myadestes occidentalis_Brown-backed Solitaire",0.150557
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:12.00","00:14:15.00","Vermivora chrysoptera_Golden-winged Warbler",0.120483
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:24.00","00:14:27.00","Ficedula albicollis_Collared Flycatcher",0.127721
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:25.00","00:14:28.00","Ficedula albicollis_Collared Flycatcher",0.165646
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:27.00","00:14:30.00","Ficedula albicollis_Collared Flycatcher",0.101031
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:47.00","00:14:50.00","Brachyramphus marmoratus_Marbled Murrelet",0.109519
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:49.00","00:14:52.00","Muscicapa dauurica_Asian Brown Flycatcher",0.184152
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:50.00","00:14:53.00","Muscicapa dauurica_Asian Brown Flycatcher",0.272388
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:50.00","00:14:53.00","Turdus cardis_Japanese Thrush",0.179479
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:14:52.00","00:14:55.00","Brachyramphus marmoratus_Marbled Murrelet",0.100225
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:22.00","00:15:25.00","Myadestes occidentalis_Brown-backed Solitaire",0.182651
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:23.00","00:15:26.00","Muscicapa dauurica_Asian Brown Flycatcher",0.196052
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:24.00","00:15:27.00","Myadestes occidentalis_Brown-backed Solitaire",0.355064
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:25.00","00:15:28.00","Pandion haliaetus_Osprey",0.111211
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:30.00","00:15:33.00","Turdus philomelos_Song Thrush",0.114751
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:37.00","00:15:40.00","Myadestes occidentalis_Brown-backed Solitaire",0.312696
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:38.00","00:15:41.00","Myadestes occidentalis_Brown-backed Solitaire",0.156530
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:42.00","00:15:45.00","Buteo lineatus_Red-shouldered Hawk",0.106419
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:45.00","00:15:48.00","Myadestes occidentalis_Brown-backed Solitaire",0.211579
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:50.00","00:15:53.00","Muscicapa dauurica_Asian Brown Flycatcher",0.102963
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:15:53.00","00:15:56.00","Myadestes occidentalis_Brown-backed Solitaire",0.298648
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:05.00","00:16:08.00","Atrichornis rufescens_Rufous Scrub-bird",0.102004
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:08.00","00:16:11.00","Palmeria dolei_Akohekohe",0.121109
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:10.00","00:16:13.00","Ficedula albicollis_Collared Flycatcher",0.188281
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:13.00","00:16:16.00","Tetrastes bonasia_Hazel Grouse",0.206583
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:19.00","00:16:22.00","Vermivora chrysoptera_Golden-winged Warbler",0.144170
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:22.00","00:16:25.00","Myadestes occidentalis_Brown-backed Solitaire",0.173669
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:22.00","00:16:25.00","Ficedula albicollis_Collared Flycatcher",0.108272
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:23.00","00:16:26.00","Myadestes occidentalis_Brown-backed Solitaire",0.178973
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:25.00","00:16:28.00","Scolopax rusticola_Eurasian Woodcock",0.139065
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:26.00","00:16:29.00","Palmeria dolei_Akohekohe",0.143021
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:37.00","00:16:40.00","Turdus philomelos_Song Thrush",0.106969
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:39.00","00:16:42.00","Ficedula albicollis_Collared Flycatcher",0.173734
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:39.00","00:16:42.00","Palmeria dolei_Akohekohe",0.132204
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:41.00","00:16:44.00","Turdus cardis_Japanese Thrush",0.297531
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:16:45.00","00:16:48.00","Bombycilla cedrorum_Cedar Waxwing",0.109757
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:01.00","00:17:04.00","Scolopax rusticola_Eurasian Woodcock",0.109854
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:02.00","00:17:05.00","Ficedula albicollis_Collared Flycatcher",0.128695
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:04.00","00:17:07.00","Ficedula albicollis_Collared Flycatcher",0.132808
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:06.00","00:17:09.00","Ficedula albicollis_Collared Flycatcher",0.110784
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:08.00","00:17:11.00","Sialia currucoides_Mountain Bluebird",0.195752
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:08.00","00:17:11.00","Scolopax rusticola_Eurasian Woodcock",0.115765
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:09.00","00:17:12.00","Ficedula albicollis_Collared Flycatcher",0.109076
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:20.00","00:17:23.00","Palmeria dolei_Akohekohe",0.129835
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:21.00","00:17:24.00","Palmeria dolei_Akohekohe",0.372415
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:23.00","00:17:26.00","Buteo lineatus_Red-shouldered Hawk",0.157675
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:32.00","00:17:35.00","Ficedula albicollis_Collared Flycatcher",0.102213
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:33.00","00:17:36.00","Ficedula albicollis_Collared Flycatcher",0.105485
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:38.00","00:17:41.00","Turdus philomelos_Song Thrush",0.151177
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:40.00","00:17:43.00","Myadestes occidentalis_Brown-backed Solitaire",0.119368
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:17:41.00","00:17:44.00","Myadestes occidentalis_Brown-backed Solitaire",0.147036
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:05.00","00:18:08.00","Myadestes occidentalis_Brown-backed Solitaire",0.120315
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:07.00","00:18:10.00","Myadestes occidentalis_Brown-backed Solitaire",0.404454
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:12.00","00:18:15.00","Palmeria dolei_Akohekohe",0.170465
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:12.00","00:18:15.00","Pseudonestor xanthophrys_Maui Parrotbill",0.102680
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:13.00","00:18:16.00","Palmeria dolei_Akohekohe",0.117198
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:14.00","00:18:17.00","Palmeria dolei_Akohekohe",0.135981
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:35.00","00:18:38.00","Phoenicurus phoenicurus_Common Redstart",0.103636
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:42.00","00:18:45.00","Scolopax rusticola_Eurasian Woodcock",0.262583
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:43.00","00:18:46.00","Phoenicurus phoenicurus_Common Redstart",0.110799
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:44.00","00:18:47.00","Phoenicurus phoenicurus_Common Redstart",0.103352
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:45.00","00:18:48.00","Palmeria dolei_Akohekohe",0.140484
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:50.00","00:18:53.00","Ficedula albicollis_Collared Flycatcher",0.153699
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:51.00","00:18:54.00","Ficedula albicollis_Collared Flycatcher",0.149848
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:18:55.00","00:18:58.00","Scolopax rusticola_Eurasian Woodcock",0.123277
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:19:00.00","00:19:03.00","Pseudonestor xanthophrys_Maui Parrotbill",0.193045
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:19:00.00","00:19:03.00","Loxops mana_Hawaii Creeper",0.181984
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:19:03.00","00:19:06.00","Palmeria dolei_Akohekohe",0.200561
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:19:06.00","00:19:09.00","Ficedula albicollis_Collared Flycatcher",0.140227
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:19:09.00","00:19:12.00","Myadestes occidentalis_Brown-backed Solitaire",0.307026
"C:\Users\mghan\Desktop\BirdDetection_BA\audio_48k\2453AC0263FBD00C_20250610_042001_first30min.wav","00:19:18.00","00:19:21.00","Ficedula albicollis_Collared Flycatcher",0.122328
