input,start_time,end_time,species_name,confidence
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:12.00","00:13:15.00","Turdus philomelos_Song Thrush",0.239618
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:13.00","00:13:16.00","Turdus philomelos_Song Thrush",0.514952
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:13.00","00:13:16.00","Turdus merula_Eurasian Blackbird",0.179230
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:14.00","00:13:17.00","Turdus philomelos_Song Thrush",0.108127
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:15.00","00:13:18.00","Ficedula parva_Red-breasted Flycatcher",0.103818
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:16.00","00:13:19.00","Troglodytes troglodytes_Eurasian Wren",0.320676
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:16.00","00:13:19.00","Turdus philomelos_Song Thrush",0.152718
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:16.00","00:13:19.00","Erithacus rubecula_European Robin",0.100283
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:17.00","00:13:20.00","Troglodytes troglodytes_Eurasian Wren",0.803861
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:17.00","00:13:20.00","Muscicapa striata_Spotted Flycatcher",0.164250
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:18.00","00:13:21.00","Troglodytes troglodytes_Eurasian Wren",0.203046
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:18.00","00:13:21.00","Turdus philomelos_Song Thrush",0.114043
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:19.00","00:13:22.00","Troglodytes troglodytes_Eurasian Wren",0.751554
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:20.00","00:13:23.00","Troglodytes troglodytes_Eurasian Wren",0.539487
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:21.00","00:13:24.00","Troglodytes troglodytes_Eurasian Wren",0.934433
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:22.00","00:13:25.00","Troglodytes troglodytes_Eurasian Wren",0.641355
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:22.00","00:13:25.00","Turdus philomelos_Song Thrush",0.126058
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:23.00","00:13:26.00","Turdus philomelos_Song Thrush",0.209253
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:24.00","00:13:27.00","Turdus philomelos_Song Thrush",0.222106
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:25.00","00:13:28.00","Turdus philomelos_Song Thrush",0.441988
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:26.00","00:13:29.00","Turdus philomelos_Song Thrush",0.271129
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:27.00","00:13:30.00","Turdus philomelos_Song Thrush",0.181502
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:28.00","00:13:31.00","Turdus philomelos_Song Thrush",0.160755
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:29.00","00:13:32.00","Troglodytes troglodytes_Eurasian Wren",0.643319
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:30.00","00:13:33.00","Troglodytes troglodytes_Eurasian Wren",0.929857
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:31.00","00:13:34.00","Troglodytes troglodytes_Eurasian Wren",0.836689
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:32.00","00:13:35.00","Troglodytes troglodytes_Eurasian Wren",0.871254
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:33.00","00:13:36.00","Troglodytes troglodytes_Eurasian Wren",0.209053
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:34.00","00:13:37.00","Troglodytes troglodytes_Eurasian Wren",0.831474
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:35.00","00:13:38.00","Troglodytes troglodytes_Eurasian Wren",0.385118
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:35.00","00:13:38.00","Carduelis carduelis_European Goldfinch",0.304525
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:36.00","00:13:39.00","Troglodytes troglodytes_Eurasian Wren",0.425639
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:37.00","00:13:40.00","Carduelis carduelis_European Goldfinch",0.140255
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:38.00","00:13:41.00","Turdus philomelos_Song Thrush",0.112007
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:39.00","00:13:42.00","Turdus philomelos_Song Thrush",0.118089
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:40.00","00:13:43.00","Turdus philomelos_Song Thrush",0.139814
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:41.00","00:13:44.00","Dryobates borealis_Red-cockaded Woodpecker",0.106406
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:44.00","00:13:47.00","Troglodytes troglodytes_Eurasian Wren",0.833242
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:44.00","00:13:47.00","Ficedula parva_Red-breasted Flycatcher",0.103285
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:45.00","00:13:48.00","Troglodytes troglodytes_Eurasian Wren",0.985064
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:45.00","00:13:48.00","Ficedula parva_Red-breasted Flycatcher",0.180007
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:46.00","00:13:49.00","Troglodytes troglodytes_Eurasian Wren",0.849253
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:47.00","00:13:50.00","Troglodytes troglodytes_Eurasian Wren",0.863998
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:48.00","00:13:51.00","Troglodytes troglodytes_Eurasian Wren",0.629258
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:49.00","00:13:52.00","Troglodytes troglodytes_Eurasian Wren",0.893725
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:50.00","00:13:53.00","Troglodytes troglodytes_Eurasian Wren",0.891186
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:51.00","00:13:54.00","Troglodytes troglodytes_Eurasian Wren",0.750962
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:52.00","00:13:55.00","Troglodytes troglodytes_Eurasian Wren",0.265897
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:53.00","00:13:56.00","Turdus merula_Eurasian Blackbird",0.118118
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:54.00","00:13:57.00","Cuculus canorus_Common Cuckoo",0.105679
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:55.00","00:13:58.00","Brotogeris chiriri_Yellow-chevroned Parakeet",0.111567
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:56.00","00:13:59.00","Turdus philomelos_Song Thrush",0.340030
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:56.00","00:13:59.00","Turdus merula_Eurasian Blackbird",0.154334
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:57.00","00:14:00.00","Turdus philomelos_Song Thrush",0.561602
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:57.00","00:14:00.00","Turdus merula_Eurasian Blackbird",0.532264
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:57.00","00:14:00.00","Scolopax rusticola_Eurasian Woodcock",0.285465
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:58.00","00:14:01.00","Turdus philomelos_Song Thrush",0.233678
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:59.00","00:14:02.00","Turdus philomelos_Song Thrush",0.241771
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:13:59.00","00:14:02.00","Muscicapa striata_Spotted Flycatcher",0.101681
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:00.00","00:14:03.00","Troglodytes troglodytes_Eurasian Wren",0.188683
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:00.00","00:14:03.00","Muscicapa striata_Spotted Flycatcher",0.102973
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:01.00","00:14:04.00","Troglodytes troglodytes_Eurasian Wren",0.467638
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:01.00","00:14:04.00","Muscicapa striata_Spotted Flycatcher",0.147121
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:02.00","00:14:05.00","Troglodytes troglodytes_Eurasian Wren",0.531679
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:03.00","00:14:06.00","Troglodytes troglodytes_Eurasian Wren",0.670295
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:04.00","00:14:07.00","Troglodytes troglodytes_Eurasian Wren",0.623966
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:05.00","00:14:08.00","Troglodytes troglodytes_Eurasian Wren",0.769639
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:05.00","00:14:08.00","Cyanistes caeruleus_Eurasian Blue Tit",0.155841
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:06.00","00:14:09.00","Troglodytes troglodytes_Eurasian Wren",0.868234
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:07.00","00:14:10.00","Troglodytes troglodytes_Eurasian Wren",0.428215
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:08.00","00:14:11.00","Muscicapa dauurica_Asian Brown Flycatcher",0.402868
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:08.00","00:14:11.00","Turdus philomelos_Song Thrush",0.210206
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:08.00","00:14:11.00","Muscicapa striata_Spotted Flycatcher",0.148114
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:09.00","00:14:12.00","Turdus philomelos_Song Thrush",0.460302
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:09.00","00:14:12.00","Muscicapa dauurica_Asian Brown Flycatcher",0.245783
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:10.00","00:14:13.00","Turdus philomelos_Song Thrush",0.745634
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:10.00","00:14:13.00","Accipiter striatus_Sharp-shinned Hawk",0.155135
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:10.00","00:14:13.00","Rallus aquaticus_Water Rail",0.105111
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:11.00","00:14:14.00","Turdus philomelos_Song Thrush",0.732208
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:12.00","00:14:15.00","Turdus philomelos_Song Thrush",0.189120
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:13.00","00:14:16.00","Turdus philomelos_Song Thrush",0.565317
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:13.00","00:14:16.00","Muscicapa dauurica_Asian Brown Flycatcher",0.560345
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:14.00","00:14:17.00","Troglodytes troglodytes_Eurasian Wren",0.363687
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:15.00","00:14:18.00","Troglodytes troglodytes_Eurasian Wren",0.756435
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:16.00","00:14:19.00","Troglodytes troglodytes_Eurasian Wren",0.695270
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:17.00","00:14:20.00","Troglodytes troglodytes_Eurasian Wren",0.575831
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:18.00","00:14:21.00","Troglodytes troglodytes_Eurasian Wren",0.845392
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:19.00","00:14:22.00","Troglodytes troglodytes_Eurasian Wren",0.912545
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:20.00","00:14:23.00","Troglodytes troglodytes_Eurasian Wren",0.891404
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:20.00","00:14:23.00","Turdus olivater_Black-hooded Thrush",0.117474
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:21.00","00:14:24.00","Troglodytes troglodytes_Eurasian Wren",0.446147
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:22.00","00:14:25.00","Ficedula albicollis_Collared Flycatcher",0.190510
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:22.00","00:14:25.00","Turdus philomelos_Song Thrush",0.130215
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:23.00","00:14:26.00","Ficedula albicollis_Collared Flycatcher",0.204532
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:23.00","00:14:26.00","Chlorothraupis stolzmanni_Ochre-breasted Tanager",0.114510
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:24.00","00:14:27.00","Turdus philomelos_Song Thrush",0.134577
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:25.00","00:14:28.00","Muscicapa dauurica_Asian Brown Flycatcher",0.130991
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:25.00","00:14:28.00","Chlorothraupis stolzmanni_Ochre-breasted Tanager",0.100308
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:26.00","00:14:29.00","Muscicapa dauurica_Asian Brown Flycatcher",0.410846
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:26.00","00:14:29.00","Chlorothraupis stolzmanni_Ochre-breasted Tanager",0.229089
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:27.00","00:14:30.00","Muscicapa dauurica_Asian Brown Flycatcher",0.211347
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:28.00","00:14:31.00","Troglodytes troglodytes_Eurasian Wren",0.212383
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:28.00","00:14:31.00","Cyornis tickelliae_Tickell's Blue Flycatcher",0.105773
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:29.00","00:14:32.00","Troglodytes troglodytes_Eurasian Wren",0.563122
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:30.00","00:14:33.00","Troglodytes troglodytes_Eurasian Wren",0.833012
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:30.00","00:14:33.00","Turdus philomelos_Song Thrush",0.105676
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:31.00","00:14:34.00","Troglodytes troglodytes_Eurasian Wren",0.226709
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:33.00","00:14:36.00","Troglodytes troglodytes_Eurasian Wren",0.411061
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:34.00","00:14:37.00","Troglodytes troglodytes_Eurasian Wren",0.965432
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:35.00","00:14:38.00","Troglodytes troglodytes_Eurasian Wren",0.941989
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:39.00","00:14:42.00","Turdus merula_Eurasian Blackbird",0.141917
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:40.00","00:14:43.00","Hippolais icterina_Icterine Warbler",0.164049
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:41.00","00:14:44.00","Turdus philomelos_Song Thrush",0.324540
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:41.00","00:14:44.00","Hippolais icterina_Icterine Warbler",0.142671
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:42.00","00:14:45.00","Turdus philomelos_Song Thrush",0.568330
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:42.00","00:14:45.00","Troglodytes troglodytes_Eurasian Wren",0.523210
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:43.00","00:14:46.00","Troglodytes troglodytes_Eurasian Wren",0.742244
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:43.00","00:14:46.00","Turdus philomelos_Song Thrush",0.410381
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:44.00","00:14:47.00","Troglodytes troglodytes_Eurasian Wren",0.850668
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:45.00","00:14:48.00","Troglodytes troglodytes_Eurasian Wren",0.746380
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:46.00","00:14:49.00","Troglodytes troglodytes_Eurasian Wren",0.575617
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:47.00","00:14:50.00","Troglodytes troglodytes_Eurasian Wren",0.899355
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:48.00","00:14:51.00","Troglodytes troglodytes_Eurasian Wren",0.696666
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:49.00","00:14:52.00","Troglodytes troglodytes_Eurasian Wren",0.480302
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:50.00","00:14:53.00","Turdus philomelos_Song Thrush",0.267023
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:50.00","00:14:53.00","Tetrastes bonasia_Hazel Grouse",0.203890
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:50.00","00:14:53.00","Certhia familiaris_Eurasian Treecreeper",0.156817
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:51.00","00:14:54.00","Turdus philomelos_Song Thrush",0.478511
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:52.00","00:14:55.00","Turdus philomelos_Song Thrush",0.134751
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:55.00","00:14:58.00","Turdus philomelos_Song Thrush",0.340654
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:56.00","00:14:59.00","Turdus philomelos_Song Thrush",0.397097
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:57.00","00:15:00.00","Troglodytes troglodytes_Eurasian Wren",0.308461
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:58.00","00:15:01.00","Troglodytes troglodytes_Eurasian Wren",0.663393
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:14:59.00","00:15:02.00","Troglodytes troglodytes_Eurasian Wren",0.692436
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:00.00","00:15:03.00","Troglodytes troglodytes_Eurasian Wren",0.261004
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:01.00","00:15:04.00","Troglodytes troglodytes_Eurasian Wren",0.453732
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:02.00","00:15:05.00","Troglodytes troglodytes_Eurasian Wren",0.665997
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:03.00","00:15:06.00","Troglodytes troglodytes_Eurasian Wren",0.648789
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:03.00","00:15:06.00","Turdus philomelos_Song Thrush",0.176165
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:03.00","00:15:06.00","Turdus merula_Eurasian Blackbird",0.162867
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:04.00","00:15:07.00","Troglodytes troglodytes_Eurasian Wren",0.402637
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:04.00","00:15:07.00","Turdus philomelos_Song Thrush",0.151725
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:04.00","00:15:07.00","Turdus merula_Eurasian Blackbird",0.116799
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:05.00","00:15:08.00","Muscicapa striata_Spotted Flycatcher",0.451632
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:06.00","00:15:09.00","Muscicapa dauurica_Asian Brown Flycatcher",0.488494
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:06.00","00:15:09.00","Muscicapa striata_Spotted Flycatcher",0.449689
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:07.00","00:15:10.00","Turdus philomelos_Song Thrush",0.372562
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:07.00","00:15:10.00","Muscicapa dauurica_Asian Brown Flycatcher",0.159430
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:08.00","00:15:11.00","Turdus philomelos_Song Thrush",0.666942
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:09.00","00:15:12.00","Turdus philomelos_Song Thrush",0.198337
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:12.00","00:15:15.00","Cyanistes caeruleus_Eurasian Blue Tit",0.143586
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:12.00","00:15:15.00","Troglodytes troglodytes_Eurasian Wren",0.128770
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:13.00","00:15:16.00","Troglodytes troglodytes_Eurasian Wren",0.335223
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:14.00","00:15:17.00","Troglodytes troglodytes_Eurasian Wren",0.511856
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:15.00","00:15:18.00","Troglodytes troglodytes_Eurasian Wren",0.928107
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:16.00","00:15:19.00","Troglodytes troglodytes_Eurasian Wren",0.889353
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:17.00","00:15:20.00","Troglodytes troglodytes_Eurasian Wren",0.694641
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:18.00","00:15:21.00","Troglodytes troglodytes_Eurasian Wren",0.879104
"D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250409_055500.WAV","00:15:19.00","00:15:22.00","Turdus philomelos_Song Thrush",0.453008
